"","Tree 1","Tree 2","Tree 3","Tree 4","Tree 5","Tree 6","Tree 7","Tree 8","Tree 9","Tree 10","Tree 11","Tree 12","Tree 13","Tree 14","Tree 15","Tree 16","Tree 17","Tree 18","Tree 19","Tree 20","Tree 21","Tree 22","Tree 23","Tree 24","Tree 25","Tree 26","Tree 27","Tree 28","Tree 29","Tree 30","Tree 31","Tree 32","Tree 33","Tree 34","Tree 35","Tree 36","Tree 37","Tree 38","Tree 39","Tree 40","Tree 41","Tree 42","Tree 43","Tree 44","Tree 45","Tree 46","Tree 47","Tree 48","Tree 49","Tree 50","Tree 51","Tree 52","Tree 53","Tree 54","Tree 55","Tree 56","Tree 57","Tree 58","Tree 59","Tree 60","Tree 61","Tree 62","Tree 63","Tree 64","Tree 65","Tree 66","Tree 67","Tree 68","Tree 69","Tree 70","Tree 71","Tree 72","Tree 73","Tree 74","Tree 75","Tree 76","Tree 77","Tree 78","Tree 79","Tree 80","Tree 81","Tree 82","Tree 83","Tree 84","Tree 85","Tree 86","Tree 87","Tree 88","Tree 89","Tree 90","Tree 91","Tree 92","Tree 93","Tree 94","Tree 95","Tree 96","Tree 97","Tree 98","Tree 99","Tree 100","Average"
"Speothos_venaticus",2.41775599999466,2.49609499817101,2.56763837028685,2.17412809355085,2.11442715963407,2.55083350605431,2.75474926431423,1.98146580867853,2.24742781884561,0,2.067899003855,0,2.2522235076345,2.42845206824785,2.04449386563983,2.19043015728025,2.79442487392315,2.57707715641656,2.55414684884404,1.864155276152,2.43343803432933,0,2.30162663618677,2.21374440103484,2.11372026434078,2.6422111432549,1.89567530066684,2.38613369996423,2.03608139846643,2.50199116794543,2.59623110896475,2.96063636561611,0,1.83700668271277,1.985211716091,0,2.36586187495383,0,2.35388980940021,2.64747696906689,2.46436257898336,2.0619454233539,2.51945579752267,2.12514356592428,2.27433797492072,2.83273591459429,2.68478638950335,2.44422084350985,2.15816806107071,2.53168402551281,2.26512337926703,2.28590557613615,0,2.1649416081034,3.36676909106332,0,2.28305087132215,2.15944036035758,2.44549600766322,0,2.18221891585147,2.21000661507794,0,2.33632729353149,2.06892818199538,2.74435718228224,2.74356367572657,0,2.23379604343043,2.31595820006853,2.20798887173094,2.42622751954534,0,2.12183756290027,2.55483238042733,2.05159534396652,2.12389255154486,2.73096117986603,2.18736108746543,2.00727749628324,2.2680408473128,2.56381258308712,2.31016151505472,2.13656090229811,2.59371077005127,2.51339605173132,0,2.66337237085903,2.32375061613024,2.0889573180952,2.55593703711497,0,2.33763865779118,2.74238367677971,1.85493883576886,2.3734521465598,2.50656127222682,2.35032356129281,2.99781708944289,0,2.00844273172618
"Urocyon_cinereoargenteus",0.849152333494977,0.905728539127342,0.949155373936126,0.849070140929857,0.936522191249469,0.90683594981755,0.906082773014445,0.920929760143117,0.84416818177435,0.893056998578408,0.916903522611027,0.940752104516003,0.856890581448888,0.954943448887766,0.9475039499237,0.840496363712057,0.852803393002274,0.863042971059522,0.878976930903742,0.879821421188309,0.77825822262395,0.92528575297534,0.946378210693295,0.926844372267881,0.920223643237594,0.78276284655988,0.881800389477969,0.859597780627298,0.928791542484275,0.964187261584762,0.901032866943521,0.92067206671978,0.959598306547292,1.0044514417176,0.833609814118155,0.873831414371598,0.842436562424026,0.88909628813094,0.83620450106786,1.12253054278375,0.93479797495498,0.869602000059076,0.967535186393958,1.00111345262614,1.00951991716854,0.998631518363321,0.995004225877619,0.945602206605586,0.903409577359465,0.893049763546466,0.854064060964245,0.965117949000593,0.876948414737101,1.08653969966663,0.858746452062339,1.09197565347403,0.929328238555217,0.922207575352693,0.994181199185084,0.922675082937252,1.11311719583496,0.840472950858238,0.951857236623459,0.923687267027605,0.885358416573611,0.922317845278353,0.837308254849788,0.885390668380433,0.828577348590387,0.858498636837983,0.900455019344746,0.980125299212463,0.858204035168828,0.875027454028302,0.907842154597587,0.970130311449277,0.959122145599087,1.02412269816595,0.947290906984864,0.835734976921011,1.01474408651389,0.982419738854623,0.951106598753656,0.947694057149421,0.904181322137658,0.881432751377259,0.79244559358862,0.898462794322849,0.982103754732434,0.945347502584649,1.07710784256496,1.13218689576513,1.00504078193814,0.722567592326953,0.794198628509476,0.989331193597853,0.933798053512965,0.826346378038003,0.953118354591567,0.852613253622618,0.919013689023757
"Vulpes_corsac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vulpes_macrotis",1.0124893453961,0.987339347513505,0.88504973975409,0.783990027962553,1.08489084908985,1.09746268189902,0.971302722282524,0.89396353676373,0.970024308810178,0.936818172048749,0.896975335109567,0.956790781610416,0.920358366481684,1.08659426738554,1.07367940887448,0.928327912980943,0.959853575667802,0.961536876566692,1.0130455666045,0.936756616713003,0.97967770567565,0.940187425022115,0.965092467567317,1.03498301745956,1.04463392448766,1.04919385188185,0.964947190473746,0.973158617072032,1.05042789180638,1.09012855879753,0.985229024187448,0.940031496380944,1.01958699438298,0.969380456475209,0.895892779588569,1.0999008518112,0.940565908986159,1.06913990290969,1.06980394315477,1.01910917044154,1.04683369441708,0.938704475140304,1.02105562569304,1.00173643855061,1.05388197430986,0.894299200271955,1.02861216995156,1.04590819798067,1.12296318536926,1.05511753107091,0.906175964581416,1.1312270209731,1.00461203032673,0.977840595458521,0.999176393143247,1.12188152993757,1.03465778400145,0.983891586432573,1.12464505395427,1.09896010116293,1.07919419962919,0.993368978263724,0.875601428714007,1.0268075994541,0.928764554688836,0.916226528896059,0.961747192345817,0.983564773202462,1.04880289631914,0.942949151593509,1.03474511494518,0.880114787118197,0.893605993809011,0.965048560577722,1.02229344529632,0.934053550865101,0.986112159839132,1.21007675858513,0.956648254416688,0.869513911093429,0.996091762868768,0.942325886424755,1.03821075351598,0.925575896581966,0.989192366772316,0.898867285927499,0.922731274049005,1.00065314064253,1.00488445620708,1.02377842389143,0.959678425429804,1.02193406274809,1.04026973299786,0.853702158659322,0.935507577686419,1.1282803137745,1.01496095958259,0.960261498417051,0.90748442597338,0.8474581403295,0.989715895529369
"Vulpes_vulpes",0.238599307556717,0,0.20331033960094,0,0.272489141975576,0.210199245767918,0,0.197661310902783,0.183532003676826,0.255491208671621,0,0.259429079624615,0.192978515320355,0.228156522682495,0,0,0.17416517407889,0,0,0,0,0.229357745544849,0,0,0,0,0.224335009353481,0,0,0.237928065285882,0.217972675395411,0,0.305949525058461,0.211943391628871,0.199125520376272,0.259919975858055,0,0.220932077096262,0,0,0,0.224010021304868,0,0,0,0,0.243879835530398,0,0,0.201128491756563,0,0,0.23379677308563,0,0,0.221470256886564,0.254134449843531,0,0.233076110531099,0.289186423163619,0,0,0.263867559621185,0,0.190899223160547,0.220491316409584,0.179448966048283,0.230193410814903,0,0.191206819051262,0.222112103987639,0,0.197218936878271,0.278532213223745,0.210203708396513,0.186760614721922,0,0.245672901762666,0.246629925393823,0,0,0,0,0.234022248035035,0,0.176406760121658,0.279339986679482,0,0.235219788212904,0,0.235942543291796,0.230993934553757,0,0.14640752534788,0.185732062923737,0,0,0,0,0.203687352133366,0.112151480983285
"Atilax_paludinosus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Helogale_parvula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Herpestes_javanicus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Suricata_suricatta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bassariscus_astutus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nasua_nasua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Potos_flavus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Procyon_lotor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mephitis_macroura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mephitis_mephitis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spilogale_gracilis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spilogale_putorius",0.642359772850296,0.484266191450793,0.788465382196475,0.524066853068117,0.664785987107373,0.61554768821293,0.664848748595235,0.649304692118913,0.498160666303299,0.48171088288505,0.490999608965666,1.25750020278171,0.501789003246632,0.707905463394805,0.534917402071163,0.583004543064563,0.576017455589593,0.374002069001273,0.570115676478364,0.516364227876588,0.401557883934032,0.647856163028255,0.460168716230698,0.792034038348145,0.456343551841624,0.391337968870108,0.445829289282839,0.492738512567417,0.434254328837391,0.458119620567373,0.442013761682483,0.421273556273481,0.540426320690602,0.468239984252717,0.598195244986889,0.509404498549569,0.515727230790253,0.425646205452536,0.460515514878478,0.634288963685872,0.52208388740259,0.59332039901005,0.447295706101233,0.515786949061064,0.445491349127163,0.474799426874892,0.474189396938351,0.643458201709042,0.507612795987389,0.564899303870457,0.448052160425774,0.541252506986914,0.584507853169357,0.574069290190303,0.659804480135627,0.547602391325917,0.334363395501572,0.393372692881668,0.51798334582184,0.66361250079933,0.539954179481258,0.5537409771483,0.321469398053239,0.563449959014726,0.669299467730701,0.526677811199878,0.413581349815963,0.554457268083268,0.515887397244678,0.597871219679163,0.592519734662264,0.523091617936681,0.404926661741295,0.562751426835255,0.52886925377216,0.418215370437097,0.544034713760841,0.329547980452097,0.430915980846682,0.495561135046135,0.458651742742429,0.62877283350199,0.507697454991305,0.706386047690778,0.459069269187302,0.575531618518502,0.383500136722643,0.719657184130143,0.678064248617987,0.823424110432942,0.5304128097235,0.36590952667442,0.403533989261908,0.429447562985505,0.561554517649918,0.602575528312562,0.497884860622488,0.64677509854217,0.780055539995049,0.514057678325901,0.539354465669013
"Crocuta_crocuta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cryptoprocta_ferox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fossa_fossana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Galidia_elegans",0.0493364615931141,0.0501176888655779,0.0502270766182811,0.0490666059525948,0.0495151133494112,0.0512484664559521,0.0506580890950689,0.0500638338949721,0.0517146750282174,0.0459177069223525,0.0493975767978007,0.0483358148076861,0.0511369325438401,0.0506543837148827,0.0503264323349825,0.0520789663050335,0.0447137563877509,0.0485391228821694,0.0480618736982556,0.0495212287675987,0.0508006409577987,0.045144643887861,0.0482020885996773,0.0485232341915093,0.0464339687139746,0.0490807591082876,0.0511249926857793,0.0486737332538631,0.0484328110950171,0.0454414417933677,0.0476377193298511,0.0470951078229409,0.0455657320596677,0.0502309922458666,0.0492519587787057,0.0504389958050089,0.0440596043594842,0.0485393561186406,0.0521385621983786,0.0495144979644856,0.0508250093301405,0.0477187457075068,0.0489991458997238,0.0510138908722568,0.0473861492174893,0.0490261158243527,0.0507313404595677,0.0468925854491297,0.0498022353210487,0.0502866236976393,0.0512083663775005,0.0466970783026895,0.054481979077933,0.0476685161937488,0.0504818059222671,0.0468671709822123,0.0484777149136915,0.0523345719834557,0.0490592327982967,0.0472595554367801,0.049398264920432,0.0470265400802036,0.0496392566258689,0.0489137503325511,0.0451699603256626,0.0468121093997942,0.0533291409570557,0.0521006025201848,0.0483292575587884,0.0470970729943875,0.0475739113125415,0.0492483446729356,0.0476519524195619,0.0471524649948661,0.0437707024524428,0.0489846126627809,0.050779057367721,0.047827829753746,0.0506471926086445,0.0484142095201079,0.0514258432226376,0.045663856124104,0.0470623138944203,0.0486763797093525,0.0467249828772285,0.0525045703855106,0.0457676879749191,0.0479680218320153,0.0457437122591464,0.0504232858341311,0.0520364842454226,0.0477946337262622,0.0479358464967261,0.0496430712914266,0.0496225214721774,0.0540447262377889,0.050644332655312,0.050268703809312,0.0483768315312754,0.0494187490285331,0.0489579326884112
"Cystophora_cristata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erignathus_barbatus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Halichoerus_grypus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mirounga_angustirostris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monachus_schauinslandi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phoca_largha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phoca_vitulina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pusa_hispida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pusa_sibirica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nandinia_binotata",0.0162074549050276,0.0162074549047466,0.016207454904967,0,0.0162074549045531,0.0162074549034045,0.0162074546420828,0.0162074549044599,0.0162074549052157,0.0162074551663904,0,0.0162074549038887,0.0162074549046224,0.0162074551670192,0.0162074549048382,0.016207454903075,0.0162074549032929,0.016207454641444,0.0162074549042131,0.0162074549046751,0,0.0162074549039476,0,0,0.016207454903742,0,0.0162074546408604,0,0.0162074551670453,0.0162074549043082,0.0162074549041574,0,0.0162074549038333,0.0162074549037181,0.0162074546420215,0.0162074551659537,0.0162074549039227,0.0162074549030779,0.0162074549038441,0.0162074551676095,0.0162074549033823,0.0162074551671396,0.016207455166618,0.0162074549038191,0,0.016207454905183,0.0162074551670785,0.0162074551678092,0.0162074549039532,0.0162074549051942,0,0.0162074549031737,0.0162074549050033,0.0162074549042474,0.0162074551658344,0.0162074546424154,0.0162074551674864,0,0.0162074546412445,0.0162074551658742,0.0162074549041337,0.0162074549040723,0.0162074549044783,0.016207454904495,0.0162074549037712,0.0162074549035717,0.0162074546415297,0.0162074551659983,0,0.0162074549031778,0.0162074551674479,0,0.0162074549035254,0.0162074549051884,0.0162074549051293,0.0162074551678374,0.0162074549045813,0.0162074549042823,0.016207454641924,0.0162074549031026,0.0162074549040011,0.016207455167147,0,0.0162074551657994,0,0.0162074549041342,0.0162074549048494,0,0.0162074549036846,0.0162074551677755,0.0162074549041113,0.016207454642285,0.0162074549048033,0.0162074549035635,0.0162074551665838,0,0,0.0162074551661701,0.0162074549038852,0.0162074551659753,0.0132901130529443
"Odobenus_rosmarus",0.0404639679509926,0.0403623017086743,0.0408473188033663,0.0406492795576744,0.0403654021491335,0.0396800077261822,0.040893128834149,0.0402065183755203,0.0411932430187366,0.0396604085395245,0.0403344402781295,0.0387677470078652,0.0413652039605903,0.04040229534632,0.0401525991482353,0.0382827609131779,0.0409716693544253,0.0402349900472091,0.0411822654231786,0.0400481539029267,0.0400712916420246,0.0387296819241103,0.0414734264167673,0.0412424077422094,0.0404757650996633,0.0387549957580831,0.0393546529602865,0.0410497825077404,0.0407289123164701,0.0389913803300625,0.0403773310028484,0.040911993797927,0.0391064320993873,0.0396244976615818,0.0402074010332005,0.040270216372724,0.040709957233917,0.0411375994254536,0.0399556731822899,0.0415366327748919,0.0396492186100295,0.0403011836407294,0.0399357035208052,0.0410773318945067,0.040010698867082,0.041454990571844,0.0401610812813288,0.0415092342545285,0.0402194113628603,0.0390319696762438,0.0419441710544374,0.0407808987435624,0.0406487227217809,0.0409045099800498,0.0413845653287233,0.0427528253585033,0.0409815608354533,0.0389192482819348,0.0421371951707755,0.0402426389700965,0.0413401706123886,0.0396936082106912,0.0384957360004078,0.0407717056433455,0.0407085684587662,0.0402565825725959,0.040748652163629,0.0410462727811233,0.0415666866653735,0.0407341333630556,0.0409139087071392,0.0397338341709857,0.0388514637075109,0.0398583132662709,0.040847382214346,0.0393037853278078,0.0389594917109791,0.0391971022316215,0.0418915948577467,0.0399359331773184,0.040234578861456,0.0415126254175816,0.0394286846628409,0.0389111962397659,0.0413672265452235,0.0413507623536266,0.041173924579972,0.0394215580138936,0.0394848942873097,0.0410861434226658,0.0390682930958844,0.0409399250014901,0.0415266612526575,0.0400127688701954,0.0399575922045423,0.0407562185980734,0.0407517209105517,0.0400144372145151,0.0429780764100348,0.0385902592420347,0.0403824336648034
